Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
35646105,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35647120,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35648134,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35649152,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35650164,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35650982,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35651996,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35653008,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35654025,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35654847,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35656883,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35656896,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35657740,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35658667,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35659704,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35660724,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35661582,000001A1,false,Rx,0,8,00,DE,C6,00,00,00,00,00,
35662606,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35663626,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35664454,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35665481,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35666503,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35667522,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35668360,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35669417,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35670438,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35671266,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35672289,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35673318,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35674142,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35675167,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35676906,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35677312,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35677968,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35678995,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35680044,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35681054,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35681894,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35682937,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35683887,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35684831,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35685850,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35686861,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35687872,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35688884,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35689711,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35690722,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35691733,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35692744,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35693768,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35694590,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35695605,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35696957,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35697546,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35698571,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35699593,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35700445,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35701471,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35702492,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35703321,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35704340,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35705166,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35706187,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35707208,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35708232,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35709065,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35710094,000001A1,false,Rx,0,8,00,DE,C6,00,00,00,00,00,
35711116,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35712138,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35713167,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35713991,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35715015,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35717027,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35717040,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35717967,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35718991,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35719812,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35720827,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35721843,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35722681,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35723719,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35724554,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35725582,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35726608,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35727621,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35728439,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35729471,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35730483,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35731497,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35732326,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35733341,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35734364,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35735376,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35737145,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35737234,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35738303,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35739140,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35740162,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35741186,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35742011,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35743044,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35744080,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35744905,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35745932,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35746970,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35747992,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35748820,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35749846,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35750990,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35751782,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35752813,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35753670,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35754694,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35755713,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35757310,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35757654,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35758684,000001A1,false,Rx,0,8,00,DE,C6,00,00,00,00,00,
35759506,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35760534,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35761551,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35762574,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35763450,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35764441,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35765456,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35766471,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35767290,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35768306,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35769325,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35770334,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35771171,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35772200,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35773015,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35774036,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35775048,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35776061,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35777417,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35777989,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35779012,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35779837,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35780857,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35781884,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35782922,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35783811,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35784735,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35785764,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35786785,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35787615,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35788638,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35789663,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35790686,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35791707,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35792536,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35793564,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35794586,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35795606,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35796436,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35797602,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35798397,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35799433,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35800255,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35801304,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35802122,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35803137,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35804146,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35805165,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35806178,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35806995,000001A1,false,Rx,0,8,00,DE,C6,00,00,00,00,00,
35808008,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35809027,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35810045,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35811058,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35811878,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35812892,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35813907,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35814920,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35815933,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35817780,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35817793,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35818699,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35819732,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35820577,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35821590,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35822505,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35823524,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35824546,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35825573,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35826401,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35827425,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35828445,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35829471,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35830299,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35831333,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35832269,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35833298,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35834320,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35835340,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35836165,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35837956,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35838340,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35839160,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35840191,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35841009,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35842028,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35843041,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35844053,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35845083,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35845908,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35846954,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35847966,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35848790,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35849809,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35850627,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35851643,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35852656,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35853676,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35854689,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35855511,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35856523,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35858093,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35858636,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35859505,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35860427,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35861452,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35862474,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35863302,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35864320,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35865344,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35866395,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35867217,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35868245,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35869065,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35870094,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35871116,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35871942,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35872964,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35874023,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35874851,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35875875,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35876896,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35878260,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35878823,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35879865,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35880687,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35881708,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35882771,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35883839,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35884734,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35885559,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35886572,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35887589,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35888497,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35889522,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35890342,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35891358,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35892392,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35893293,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35894304,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35895121,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35896166,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35897061,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35898452,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35899180,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35900008,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35901075,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35902025,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35902852,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35903874,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35904895,000001A1,false,Rx,0,8,00,DE,C6,00,00,00,00,00,
35905725,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35906746,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35907767,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35908800,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35909771,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35910702,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35911752,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35912578,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35913605,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35914648,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35915493,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35916484,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35917351,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35918513,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35919503,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35920325,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35921339,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35922352,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35923171,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35924183,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35924998,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35926019,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35927034,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35928048,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35929061,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35929884,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35930896,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35931908,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35932922,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35933748,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35934762,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35935773,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35936594,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35938619,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35938631,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35939519,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35940561,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35941604,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35942430,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35943480,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35944517,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35945557,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35946385,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35947405,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35948244,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35949351,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35950297,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35951121,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35952143,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35953173,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35954193,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35955018,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35956042,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35957061,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35958622,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35958998,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35959844,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35960857,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35961872,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35962695,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35963708,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35964718,000001A1,false,Rx,0,8,00,DE,C6,00,00,00,00,00,
35965546,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35966561,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35967573,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35968601,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35969440,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35970452,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35971467,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35972477,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35973301,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35974316,000001A1,false,Rx,0,8,00,DE,C6,00,00,00,00,00,
35975326,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35976177,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35977196,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35978767,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35979150,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35979977,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35980998,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35982022,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35982850,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35983874,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35984917,000001A1,false,Rx,0,8,00,DE,C6,00,00,00,00,00,
35985772,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35986752,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35987771,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35988792,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35989816,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
35990644,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
35991667,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
35992687,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
35993711,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
35994538,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
35995558,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
35996580,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
35997414,00000161,false,Rx,0,7,00,00,62,00,00,00,00,00,
35998776,000001A8,false,Rx,0,8,80,00,00,00,00,00,A0,00,
35999341,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
36000373,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
36001393,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
36002404,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
36003417,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
36004236,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
36005249,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
36006263,000000B6,false,Rx,0,8,00,00,00,00,00,FF,00,A0,
36007275,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
36008289,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
36009117,000001A1,false,Rx,0,8,80,DE,C6,00,00,00,00,00,
36010132,000000F6,false,Rx,0,8,8E,64,00,00,00,08,63,20,
36011146,00000128,false,Rx,0,8,10,00,00,00,00,A0,10,00,
36012158,00000168,false,Rx,0,8,00,00,00,00,00,00,00,00,
36012972,00000228,false,Rx,0,8,80,00,80,80,00,00,00,00,
36013994,000003F6,false,Rx,0,7,00,00,00,00,00,C0,00,00,
36015006,00000036,false,Rx,0,8,00,00,06,2F,01,80,00,00,
